identificadorArchivo,archivoOrigen,arquitectura,particion,indiceChunk,filasValidas,rutaParquetChunk,fechaActualizacion
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,7,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00007.parquet,2026-03-15T16:34:33.439438+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,8,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00008.parquet,2026-03-15T16:34:33.590093+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,9,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00009.parquet,2026-03-15T16:34:33.760879+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,10,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00010.parquet,2026-03-15T16:34:33.913247+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,11,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00011.parquet,2026-03-15T16:34:34.076329+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,12,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00012.parquet,2026-03-15T16:34:34.204830+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,13,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00013.parquet,2026-03-15T16:34:34.379267+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,14,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00014.parquet,2026-03-15T16:34:34.518555+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,15,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00015.parquet,2026-03-15T16:34:34.661596+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,16,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00016.parquet,2026-03-15T16:34:34.812354+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,17,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00017.parquet,2026-03-15T16:34:35.009173+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,18,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00018.parquet,2026-03-15T16:34:35.172516+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,19,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00019.parquet,2026-03-15T16:34:35.308928+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,20,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00020.parquet,2026-03-15T16:34:35.434838+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,21,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00021.parquet,2026-03-15T16:34:35.567377+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,22,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00022.parquet,2026-03-15T16:34:35.707162+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,23,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00023.parquet,2026-03-15T16:34:35.844851+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,24,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00024.parquet,2026-03-15T16:34:35.975832+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,25,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00025.parquet,2026-03-15T16:34:36.106989+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,26,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00026.parquet,2026-03-15T16:34:36.234720+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,27,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00027.parquet,2026-03-15T16:34:36.417801+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,28,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00028.parquet,2026-03-15T16:34:36.550714+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,29,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00029.parquet,2026-03-15T16:34:36.677716+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,30,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00030.parquet,2026-03-15T16:34:36.812657+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,31,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00031.parquet,2026-03-15T16:34:36.942762+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,32,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00032.parquet,2026-03-15T16:34:37.120293+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,33,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00033.parquet,2026-03-15T16:34:37.279646+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,34,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00034.parquet,2026-03-15T16:34:37.423418+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,35,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00035.parquet,2026-03-15T16:34:37.580976+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,36,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00036.parquet,2026-03-15T16:34:37.759685+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,37,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00037.parquet,2026-03-15T16:34:37.945097+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,38,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00038.parquet,2026-03-15T16:34:38.092819+00:00
f0e13aa696b0f49e,2024-10-13_2024-10-19_Win32_test.jsonl,Win32,test,39,1500,artefactos/ember2024/parquetSeleccionado/f0e13aa696b0f49e/chunk_00039.parquet,2026-03-15T16:34:38.231917+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,0,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00000.parquet,2026-03-15T16:34:38.369093+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,1,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00001.parquet,2026-03-15T16:34:38.523227+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,2,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00002.parquet,2026-03-15T16:34:38.650608+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,3,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00003.parquet,2026-03-15T16:34:38.809285+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,4,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00004.parquet,2026-03-15T16:34:38.969089+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,5,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00005.parquet,2026-03-15T16:34:39.120257+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,6,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00006.parquet,2026-03-15T16:34:39.281334+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,7,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00007.parquet,2026-03-15T16:34:39.448585+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,8,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00008.parquet,2026-03-15T16:34:39.620275+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,9,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00009.parquet,2026-03-15T16:34:39.774022+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,10,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00010.parquet,2026-03-15T16:34:39.921307+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,11,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00011.parquet,2026-03-15T16:34:40.118811+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,12,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00012.parquet,2026-03-15T16:34:40.280816+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,13,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00013.parquet,2026-03-15T16:34:40.442485+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,14,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00014.parquet,2026-03-15T16:34:40.606855+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,15,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00015.parquet,2026-03-15T16:34:40.764708+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,16,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00016.parquet,2026-03-15T16:34:40.897765+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,17,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00017.parquet,2026-03-15T16:34:41.027262+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,18,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00018.parquet,2026-03-15T16:34:41.155191+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,19,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00019.parquet,2026-03-15T16:34:41.286322+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,20,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00020.parquet,2026-03-15T16:34:41.422768+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,21,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00021.parquet,2026-03-15T16:34:41.557812+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,22,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00022.parquet,2026-03-15T16:34:41.730179+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,23,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00023.parquet,2026-03-15T16:34:41.880097+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,24,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00024.parquet,2026-03-15T16:34:42.005552+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,25,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00025.parquet,2026-03-15T16:34:42.132423+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,26,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00026.parquet,2026-03-15T16:34:42.270042+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,27,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00027.parquet,2026-03-15T16:34:42.402355+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,28,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00028.parquet,2026-03-15T16:34:42.533753+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,29,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00029.parquet,2026-03-15T16:34:42.661850+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,30,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00030.parquet,2026-03-15T16:34:42.790487+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,31,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00031.parquet,2026-03-15T16:34:42.934561+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,32,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00032.parquet,2026-03-15T16:34:43.067855+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,33,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00033.parquet,2026-03-15T16:34:43.196102+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,34,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00034.parquet,2026-03-15T16:34:43.333990+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,35,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00035.parquet,2026-03-15T16:34:43.464524+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,36,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00036.parquet,2026-03-15T16:34:43.594522+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,37,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00037.parquet,2026-03-15T16:34:43.723985+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,38,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00038.parquet,2026-03-15T16:34:43.856883+00:00
682b46fca764f62b,2024-10-20_2024-10-26_Win32_test.jsonl,Win32,test,39,1500,artefactos/ember2024/parquetSeleccionado/682b46fca764f62b/chunk_00039.parquet,2026-03-15T16:34:43.995741+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,0,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00000.parquet,2026-03-15T16:34:44.117858+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,1,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00001.parquet,2026-03-15T16:34:44.248324+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,2,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00002.parquet,2026-03-15T16:34:44.387339+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,3,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00003.parquet,2026-03-15T16:34:44.547357+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,4,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00004.parquet,2026-03-15T16:34:44.681926+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,5,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00005.parquet,2026-03-15T16:34:44.810615+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,6,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00006.parquet,2026-03-15T16:34:44.947707+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,7,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00007.parquet,2026-03-15T16:34:45.078262+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,8,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00008.parquet,2026-03-15T16:34:45.204500+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,9,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00009.parquet,2026-03-15T16:34:45.335610+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,10,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00010.parquet,2026-03-15T16:34:45.476402+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,11,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00011.parquet,2026-03-15T16:34:45.619860+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,12,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00012.parquet,2026-03-15T16:34:45.763072+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,13,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00013.parquet,2026-03-15T16:34:45.909653+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,14,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00014.parquet,2026-03-15T16:34:46.045577+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,15,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00015.parquet,2026-03-15T16:34:46.194447+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,16,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00016.parquet,2026-03-15T16:34:46.356577+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,17,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00017.parquet,2026-03-15T16:34:46.495842+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,18,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00018.parquet,2026-03-15T16:34:46.646404+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,19,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00019.parquet,2026-03-15T16:34:46.772287+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,20,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00020.parquet,2026-03-15T16:34:46.915766+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,21,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00021.parquet,2026-03-15T16:34:47.050894+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,22,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00022.parquet,2026-03-15T16:34:47.173970+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,23,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00023.parquet,2026-03-15T16:34:47.299902+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,24,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00024.parquet,2026-03-15T16:34:47.465243+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,25,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00025.parquet,2026-03-15T16:34:47.602417+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,26,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00026.parquet,2026-03-15T16:34:47.733250+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,27,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00027.parquet,2026-03-15T16:34:47.906219+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,28,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00028.parquet,2026-03-15T16:34:48.040281+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,29,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00029.parquet,2026-03-15T16:34:48.170961+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,30,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00030.parquet,2026-03-15T16:34:48.300226+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,31,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00031.parquet,2026-03-15T16:34:48.456882+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,32,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00032.parquet,2026-03-15T16:34:48.586179+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,33,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00033.parquet,2026-03-15T16:34:48.762129+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,34,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00034.parquet,2026-03-15T16:34:48.897084+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,35,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00035.parquet,2026-03-15T16:34:49.023503+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,36,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00036.parquet,2026-03-15T16:34:49.155108+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,37,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00037.parquet,2026-03-15T16:34:49.290619+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,38,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00038.parquet,2026-03-15T16:34:49.461143+00:00
b6d9ccd16817574b,2024-10-27_2024-11-02_Win32_test.jsonl,Win32,test,39,1500,artefactos/ember2024/parquetSeleccionado/b6d9ccd16817574b/chunk_00039.parquet,2026-03-15T16:34:49.597062+00:00
66c14635c26acbcd,2024-11-03_2024-11-09_Win32_test.jsonl,Win32,test,0,1500,artefactos/ember2024/parquetSeleccionado/66c14635c26acbcd/chunk_00000.parquet,2026-03-15T16:34:49.727557+00:00
66c14635c26acbcd,2024-11-03_2024-11-09_Win32_test.jsonl,Win32,test,1,1500,artefactos/ember2024/parquetSeleccionado/66c14635c26acbcd/chunk_00001.parquet,2026-03-15T16:34:49.868904+00:00
